ＥＤＩＮＥＴコード,提出者名,提出者業種,提出者法人番号
E36322,株式会社ｃｏｌｙ,情報・通信業,7010401110126
E36343,株式会社ｉ－ｐｌｕｇ,情報・通信業,2140001087145
E36350,室町ケミカル株式会社,医薬品,3290001054096
E36351,株式会社ココナラ,サービス業,9010701026061
E36353,株式会社Ｔ．Ｓ．Ｉ,サービス業,6130001044812
E36366,株式会社Ｓｈａｒｉｎｇ　Ｉｎｎｏｖａｔｉｏｎｓ,情報・通信業,5010601039720
E36367,株式会社コンフィデンス・インターワークス,サービス業,6010001162295
E36368,株式会社シキノハイテック,電気機器,3230001007092
E36372,Ａｐｐｉｅｒ　Ｇｒｏｕｐ株式会社,情報・通信業,4010403018510
E36393,株式会社ココルポート,サービス業,9020001094849
E36398,株式会社ジーネクスト,情報・通信業,6010001146785
E36405,株式会社イー・ロジット,倉庫・運輸関連,7010001126191
E36406,ブロードマインド株式会社,その他金融業,6011001066916
E36410,スパイダープラス株式会社,情報・通信業,5013301026121
E36412,テスホールディングス株式会社,建設業,7120001138936
E36420,株式会社ヒューマンクリエイションホールディングス,サービス業,8010001178760
E36421,売れるネット広告社グループ株式会社,情報・通信業,7290001037832
E36431,株式会社ベビーカレンダー,サービス業,5010401065685
E36433,株式会社オキサイド,その他製品,9090001011376
E36435,株式会社アイスコ,卸売業,5020001000471
E36460,株式会社電算システムホールディングス,情報・通信業,9200001038853
E36464,表示灯株式会社,サービス業,7180001040070
E36466,株式会社紀文食品,食料品,4010001041880
E36478,株式会社リファインバースグループ,サービス業,8010001219556
E36484,ビジョナル株式会社,情報・通信業,6011001132222
E36498,株式会社マーキュリアホールディングス,証券、商品先物取引業,8010001219432
E36532,株式会社ネオマーケティング,情報・通信業,4011001046358
E36539,ＤＮホールディングス株式会社,サービス業,8010001219795
E36545,株式会社ジェイ・イー・ティ,機械,1260001018766
E36621,株式会社メイホーホールディングス,サービス業,6200001033709
E36627,ドリームベッド株式会社,その他製品,7240001007740
E36629,株式会社デコルテ・ホールディングス,サービス業,2010001180292
E36635,株式会社プラスアルファ・コンサルティング,サービス業,9010401068115
E36637,株式会社テンダ,情報・通信業,3013301014169
E36638,株式会社Ｅｎｊｉｎ,サービス業,4120001145497
E36648,株式会社アイドマ・ホールディングス,サービス業,6013301031269
E36653,株式会社ＢｌｕｅＭｅｍｅ,情報・通信業,3010001132912
E36655,ＢＣＣ株式会社,サービス業,4120001181633
E36657,セレンディップ・ホールディングス株式会社,サービス業,8180001058335
E36658,グローバルスタイル株式会社,小売業,8120001084238
E36659,ベイシス株式会社,情報・通信業,7010701017054
E36661,ワンダープラネット株式会社,情報・通信業,3180001106874
E36666,株式会社ジィ・シィ企画,情報・通信業,5040001046876
E36667,株式会社エータイ,サービス業,3011101038066
E36670,株式会社コラントッテ,その他製品,8120001073372
E36697,株式会社Ｗａｑｏｏ,化学,9010901023800
E36700,株式会社ＣＣＩグループ,銀行業,5220001024450
E36703,株式会社十六フィナンシャルグループ,銀行業,7200001039259
E36706,ＮＩＰＰＯＮ　ＥＸＰＲＥＳＳホールディングス株式会社,陸運業,5010001223668
E36707,ユニソルホールディングス株式会社,卸売業,9120001240871
E36708,株式会社ラキール,情報・通信業,4010401134301
E36711,株式会社デリバリーコンサルティング,情報・通信業,4010401054152
E36714,ミアヘルサホールディングス株式会社,小売業,3011101096519
E36722,ブレインズテクノロジー株式会社,情報・通信業,3010601036265
E36723,インフロニア・ホールディングス株式会社,サービス業,3010001221541
E36730,株式会社おきなわフィナンシャルグループ,銀行業,2360001029471
E36733,株式会社くふうカンパニーホールディングス,情報・通信業,5010401163051
E36750,ＡＩメカテック株式会社,電気機器,6050001041264
E36751,ＴＲＥホールディングス株式会社,サービス業,2010001221609
E36756,ヤマエグループホールディングス株式会社,卸売業,9290001094921
E36757,株式会社一家ホールディングス,小売業,4040001120442
E36769,株式会社マナック・ケミカル・パートナーズ,化学,9010001221577
E36795,モビルス株式会社,情報・通信業,6010401095847
E36801,株式会社フューチャーリンクネットワーク,サービス業,7040001019632
E36825,株式会社レナサイエンス,医薬品,1012301007259
E36840,株式会社シイエヌエス,情報・通信業,9011001034011
E36844,株式会社ＳＴＧ,非鉄金属,2122001021985
E36859,株式会社セキュア,情報・通信業,5011101040334
E36860,株式会社アスタリスク,電気機器,3120001164267
E36862,アップコン株式会社,建設業,4020001076372
E36883,株式会社リベロ,サービス業,1010901024558
E36886,メディア総研株式会社,サービス業,2290001005793
E36896,株式会社プロジェクトホールディングス,サービス業,8010401122459
E36897,株式会社コアコンセプト・テクノロジー,情報・通信業,4010001127738
E36901,株式会社ＲＯＢＯＴ　ＰＡＹＭＥＮＴ,情報・通信業,7011001051017
E36905,ユミルリンク株式会社,情報・通信業,3011001034545
E36928,シンプレクス・ホールディングス株式会社,情報・通信業,5010401128558
E36937,株式会社ＢｅｅＸ,情報・通信業,4010001173996
E36944,株式会社ワンキャリア,情報・通信業,8011001106991
E36946,セーフィー株式会社,情報・通信業,7010701030065
E36956,株式会社坪田ラボ,サービス業,5010401099989
E36961,株式会社デジタリフト,サービス業,8011301019084
E36968,日本エコシステム株式会社,サービス業,8180001084777
E36969,ジャパンクラフトホールディングス株式会社,小売業,4180001149377
E36976,ＰＨＣホールディングス株式会社,電気機器,6010001155349
E36988,株式会社ＧＲＣＳ,サービス業,3010001097899
E36989,株式会社ＣＩＮＣ,情報・通信業,9011101069568
E36991,日本調理機株式会社,機械,8010801009041
E37006,スローガン株式会社,サービス業,1010001096077
E37038,株式会社ＡＢ＆Ｃｏｍｐａｎｙ,サービス業,8010401136855
E37060,株式会社Ｐｈｏｔｏｓｙｎｔｈ,情報・通信業,4010701029878
E37069,㈱ティムス,医薬品,5013401006469
E37082,のむら産業株式会社,機械,2012701007849
E37095,株式会社サイエンスアーツ,情報・通信業,3010001129272
E37098,株式会社ラストワンマイル,情報・通信業,2010001147267
E37105,ＴＨＥＣＯＯ株式会社,情報・通信業,4010701028921
E37115,株式会社ブロードエンタープライズ,情報・通信業,5120001103719
E37130,株式会社フレクト,情報・通信業,6011001045498
E37131,アジアクエスト株式会社,情報・通信業,2010901030183
E37133,株式会社ボードルア,情報・通信業,4010401098975
E37141,株式会社長栄,不動産業,9130001015067
E37143,株式会社アップガレージグループ,サービス業,7020001105153
E37145,株式会社Ｆｉｎａｔｅｘｔホールディングス,サービス業,8010001157847
E37146,株式会社Ｔｒｕｅ　Ｄａｔａ,情報・通信業,6010401042601
E37147,グローバルセキュリティエキスパート株式会社,情報・通信業,2010401086255
E37153,Ｇｒｅｅｎ　Ｅａｒｔｈ　Ｉｎｓｔｉｔｕｔｅ株式会社,サービス業,4010001142142
E37156,湖北工業株式会社,電気機器,9160001007235
E37157,三和油化工業株式会社,化学,4180301014009
E37158,株式会社エクサウィザーズ,情報・通信業,2010001173536
E37159,株式会社ラバブルマーケティンググループ,情報・通信業,3010401113149
E37160,株式会社網屋,情報・通信業,8010001036654
E37165,株式会社ライフドリンク　カンパニー,食料品,7120901008940
E37169,株式会社サインド,サービス業,9010701025765
E37175,株式会社ＪＤＳＣ,情報・通信業,6010001193638
E37176,株式会社エフ・コード,サービス業,7011101050802
E37192,株式会社ハイブリッドテクノロジーズ,情報・通信業,4012401031387
E37194,株式会社ネットプロテクションズホールディングス,情報・通信業,1010001193056
E37197,株式会社タカヨシホールディングス,サービス業,3040001004316
E37198,ＨＹＵＧＡ　ＰＲＩＭＡＲＹ　ＣＡＲＥ株式会社,小売業,4290001042983
E37199,株式会社ＣＳ－Ｃ,情報・通信業,6011501017170
E37206,ニフティライフスタイル株式会社,情報・通信業,5011101083341
E37207,サスメド株式会社,情報・通信業,7010003022232
E37214,株式会社シーユーシー,サービス業,9010401113614
E37221,株式会社サクシード,サービス業,7011101037139
E37222,Ｉｎｓｔｉｔｕｔｉｏｎ　ｆｏｒ　ａ　Ｇｌｏｂａｌ　Ｓｏｃｉｅｔｙ株式会社,情報・通信業,8011001065180
E37292,Ｒｅｃｏｖｅｒｙ　Ｉｎｔｅｒｎａｔｉｏｎａｌ株式会社,サービス業,3011101068278
E37304,株式会社セイファート,サービス業,6011001043048
E37333,モイ株式会社,情報・通信業,5010001145409
E37397,株式会社マーキュリー,情報・通信業,7011101040753
E37399,ビーウィズ株式会社,サービス業,6011101029715
E37412,株式会社プロクレアホールディングス,銀行業,3420001017799
E37419,株式会社イメージ・マジック,その他製品,4030001059302
E37432,株式会社ＣａＳｙ,サービス業,6010001158418
E37435,株式会社ヌーラボ,サービス業,7290001026389
E37456,株式会社セレコーポレーション,不動産業,5010401048987
